Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score
CC124533,35,M,1444847,Private Employee,Gold,607000.0,26,60468.11,77,767.74,9090.91,18782.85,5468.15,4479.62,114.55,4460.86,18071.17,131108.46,175457.96,166685.06,0.95,0.21,65154.97,3,2,2416,945,44,712
CC124534,19,M,648989,Private Employee,Silver,169000.0,25,37801.78,54,706.39,10088.97,8352.94,4005.66,4078.74,493.48,3814.32,6967.68,126564.65,153248.83,145586.39,0.95,0.73,0.0,3,0,1130,495,36,604
CC124535,28,M,2376484,Self-Employed,Platinum,1204000.0,47,103023.43,154,659.32,18248.95,19970.49,11336.39,41737.29,5738.57,830.42,5161.32,353291.19,429818.62,425520.43,0.99,0.29,0.0,3,3,6125,0,47,709
CC124536,29,F,1976298,Government Employee,Gold,785000.0,23,88419.67,150,611.41,17431.32,30855.59,16794.58,8495.46,6930.58,2536.54,5375.6,108403.96,176934.25,166318.19,0.94,0.14,0.0,2,0,3606,1033,61,725
CC124537,35,F,3584534,Business Owner,Platinum,1827000.0,53,149749.41,152,1013.45,7529.14,89401.79,8100.44,3269.78,8667.93,15494.4,17285.92,727403.06,853530.18,725500.65,0.85,0.39,0.0,3,4,9098,958,65,678
CC124538,22,M,422715,Self-Employed,Basic,74000.0,70,14856.22,43,341.25,2776.64,1213.86,4152.09,1469.73,72.24,4180.03,991.64,61217.09,74842.86,59874.29,0.8,0.82,0.0,0,0,297,84,11,555
CC124539,35,F,938711,Government Employee,Gold,406000.0,63,37251.3,106,346.44,1240.37,4581.49,10106.68,4507.98,1984.34,8152.41,6678.01,252832.65,282024.11,273563.39,0.97,0.62,0.0,4,0,1483,372,33,635
CC124540,27,F,464944,Private Employee,Basic,91000.0,41,8668.32,28,306.87,279.86,3763.72,195.92,673.3,198.43,1318.81,2238.29,29680.67,37116.58,26723.94,0.72,0.32,0.0,0,0,175,61,13,624
CC124541,45,M,2187772,Self-Employed,Gold,789000.0,11,67572.08,145,453.54,10517.1,24017.49,6278.87,1660.87,8021.37,780.51,16295.88,158612.67,220032.83,202430.2,0.92,0.2,0.0,2,1,2742,0,29,704
CC124542,20,M,1709481,Private Employee,Platinum,856000.0,62,110326.39,126,862.43,40752.95,32890.31,10308.27,8167.55,11105.06,2357.16,4745.07,416253.54,511562.86,179047.0,0.35,0.48,0.0,3,5,6582,0,48,519
CC124543,39,F,3530222,Business Owner,Signature,2470000.0,51,163713.73,129,1327.05,42934.83,7850.05,25049.32,3649.95,1980.1,2901.38,79348.12,2166667.4,2315797.17,1898953.68,0.82,0.86,233265.23,4,8,13024,0,62,566
CC124544,27,F,1720696,Government Employee,Gold,652000.0,75,66642.96,169,405.17,8374.49,7980.43,12269.68,18250.44,418.44,11001.33,8348.15,437337.33,486055.35,418007.6,0.86,0.68,0.0,1,3,2648,2161,24,619
CC124545,54,M,1574478,Private Employee,Platinum,941000.0,34,70443.53,175,412.82,15606.28,6754.97,17795.25,282.69,2379.79,8449.53,19175.02,734988.34,790730.0,751193.5,0.95,0.77,0.0,4,8,4162,2733,46,594
CC124546,32,M,1333514,Government Employee,Silver,383000.0,20,42129.78,74,576.79,4854.48,13673.89,12100.48,2383.94,3043.42,2267.28,3806.28,304310.24,340865.04,214744.98,0.63,0.8,0.0,4,0,1259,231,21,516
CC124547,39,F,555731,Private Employee,Basic,98000.0,13,13555.25,28,505.24,1718.39,4920.39,2508.21,1586.68,1490.74,401.24,929.6,9804.61,21938.68,21499.91,0.98,0.1,0.0,1,0,269,178,13,737
CC124548,69,F,1675861,Self-Employed,Gold,709000.0,14,105417.38,133,786.05,26570.22,20114.76,9995.34,11692.64,14002.22,5488.6,17553.6,346907.4,443356.64,438923.07,0.99,0.48,118697.81,2,1,4279,0,65,652
CC124549,20,F,3629605,Business Owner,Platinum,1949000.0,56,173367.46,63,2659.41,23384.3,25202.61,4571.16,22031.44,6102.25,36970.57,55105.12,424198.33,577123.26,542495.86,0.94,0.22,0.0,3,6,10449,0,39,702
CC124550,24,M,1197498,Private Employee,Gold,518000.0,33,77733.14,172,447.33,20714.29,17655.09,10769.91,7105.94,573.71,12634.22,8279.98,102526.64,165461.54,29783.08,0.18,0.2,0.0,4,2,3123,994,63,557
CC124551,49,F,966194,Self-Employed,Gold,403000.0,12,32691.57,97,322.05,3347.33,8866.98,3914.97,7177.12,612.25,7774.31,998.59,110921.51,137151.82,133037.27,0.97,0.27,0.0,0,0,1296,0,13,706
CC124552,40,M,446884,Private Employee,Silver,133000.0,64,15642.17,58,264.08,1989.82,5849.53,173.32,3640.48,1338.4,222.47,2428.16,100750.56,116261.91,97660.0,0.84,0.74,0.0,1,0,466,118,18,573
CC124553,28,F,4019469,Business Owner,Platinum,2075000.0,23,251633.39,146,1729.03,30426.93,54856.05,39751.48,8760.53,51341.34,25950.89,40546.17,1133952.26,1352351.34,1176545.67,0.87,0.55,0.0,5,7,15257,7057,53,612
CC124554,29,M,1754933,Government Employee,Platinum,957000.0,81,93480.21,162,578.99,36030.7,25529.39,1223.71,8208.98,59.51,7923.71,14504.21,520128.91,592157.35,521098.47,0.88,0.55,0.0,5,5,5504,4500,43,640
CC124555,22,M,943544,Private Employee,Gold,383000.0,77,32781.76,55,566.51,3527.63,9542.16,4606.6,2539.67,2373.88,6069.04,4122.78,116423.34,143509.92,90411.25,0.63,0.3,0.0,1,0,1309,920,22,615
CC124556,30,F,1713613,Private Employee,Platinum,1011000.0,9,113698.96,73,1550.61,1115.48,19619.26,20583.91,30531.38,9207.31,14183.29,18458.32,800831.22,882952.54,838804.91,0.95,0.78,0.0,5,5,6824,4073,64,601
CC124557,30,M,1261385,Self-Employed,Gold,483000.0,60,86149.9,137,637.08,13541.95,15438.36,16996.35,12940.78,585.17,17928.81,8718.48,301720.69,377807.56,132232.65,0.35,0.63,0.0,4,3,3503,824,43,500
CC124558,49,F,1655123,Private Employee,Gold,676000.0,101,95324.05,68,1440.82,3375.32,33119.02,6631.41,10594.14,7253.43,25873.42,8477.32,417124.26,501229.97,405996.28,0.81,0.61,33762.77,4,2,3814,870,63,599
CC124559,34,F,1640519,Business Owner,Platinum,868000.0,31,107726.18,144,746.42,30894.56,9557.4,4143.28,4258.53,1403.84,30046.23,27422.34,391754.86,469386.55,342652.18,0.73,0.45,0.0,4,1,6481,0,51,619
CC124560,40,M,535930,Retired,Silver,162000.0,33,27947.1,62,449.29,5196.64,6614.16,5828.19,994.63,374.81,2812.46,6126.21,83548.6,109565.53,109565.53,1.0,0.53,0.0,2,0,849,0,26,664
CC124561,53,M,583874,Government Employee,Silver,176000.0,30,23683.06,60,391.7,436.01,5196.93,3652.96,2448.88,1258.33,4854.45,5835.5,30568.59,47642.25,14292.68,0.3,0.17,15637.84,2,2,718,382,15,571
CC124562,32,F,913741,Private Employee,Gold,376000.0,54,64928.81,78,817.71,19830.06,11817.37,8694.41,4320.58,5176.78,1613.14,13476.47,168513.37,232127.32,60353.1,0.26,0.46,0.0,2,0,2560,999,40,501
CC124563,38,F,476789,Private Employee,Basic,83000.0,34,11483.49,34,342.8,1328.38,2244.97,1112.05,1214.79,1506.87,2680.03,1396.39,31435.86,41058.16,12728.03,0.31,0.39,0.0,0,0,226,24,10,520
CC124564,46,M,1355572,Private Employee,Silver,401000.0,47,55501.0,61,918.94,4666.76,21365.75,2628.44,5707.65,4904.26,729.41,15498.74,132005.62,183480.61,146784.49,0.8,0.32,0.0,1,0,1684,470,32,668
CC124565,28,M,1974371,Government Employee,Gold,863000.0,23,111088.75,166,656.21,34190.86,23397.18,6865.22,4703.37,15097.72,1596.86,25237.55,391813.24,489632.46,318261.1,0.65,0.45,0.0,4,0,4462,2133,61,612
CC124566,30,F,2299075,Self-Employed,Platinum,1146000.0,10,77702.41,97,777.96,4287.56,18876.31,11997.36,7775.63,731.37,16677.4,17356.79,352158.62,410559.91,385926.32,0.94,0.3,168065.5,3,5,4633,3834,39,688
CC124567,64,F,1460427,Private Employee,Gold,565000.0,90,85814.87,66,1288.72,15355.04,27679.36,2765.76,11635.66,11.95,8805.88,19561.22,62644.97,146788.93,143853.15,0.98,0.11,0.0,4,2,3499,0,52,737
CC124568,61,F,260879,Retired,Basic,52000.0,35,11671.58,17,683.63,690.15,4401.93,833.65,981.35,1681.89,2041.56,1041.05,23240.37,31793.85,30522.1,0.96,0.46,5554.57,0,0,230,156,8,654
CC124569,28,M,4928701,Business Owner,Signature,3926000.0,50,294780.18,114,2674.77,38829.15,61039.56,42078.35,27532.0,10712.74,90020.18,24568.21,2411954.79,2696536.06,2669570.7,0.99,0.6,0.0,2,13,23630,7318,54,666
CC124570,22,F,5588349,Business Owner,Signature,4265000.0,108,412826.99,86,4785.94,145833.83,37417.62,69622.3,35831.04,5756.22,109349.07,9016.91,1700095.55,2039674.58,1223804.75,0.6,0.41,0.0,4,3,32604,14373,67,605
CC124571,27,F,132609,Student,Basic,26000.0,48,4991.33,18,281.94,2007.94,855.94,284.61,823.09,18.65,184.49,816.61,13448.81,17827.85,17293.01,0.97,0.52,4555.39,0,0,98,28,8,656
CC124572,25,M,531299,Retired,Basic,91000.0,35,25965.95,35,728.88,947.96,10794.71,6926.57,1075.76,728.38,3112.6,2379.98,58538.51,82744.36,64540.6,0.78,0.64,0.0,0,0,517,0,16,603
CC124573,31,F,1654583,Self-Employed,Platinum,820000.0,121,69777.02,173,385.14,12492.0,15977.8,5355.55,5007.29,12667.52,3790.86,14486.0,255368.42,316481.22,316481.22,1.0,0.31,0.0,2,3,4210,997,28,727
CC124574,35,M,1891886,Government Employee,Gold,713000.0,66,96356.67,82,1229.9,14074.8,33457.12,12506.15,14254.5,6045.44,4110.66,11908.01,155305.41,231301.98,231301.98,1.0,0.22,0.0,4,2,3813,1312,62,740
CC124575,52,M,1472889,Self-Employed,Silver,410000.0,40,46722.47,90,528.5,8530.31,14464.65,7188.53,5759.45,7308.86,1844.75,1625.92,115412.89,154755.67,147017.89,0.95,0.29,0.0,2,0,1413,786,30,685
CC124576,29,F,1107013,Private Employee,Gold,415000.0,23,47404.88,74,623.93,9039.54,13863.11,930.1,6556.54,5494.29,4746.59,6774.71,49385.73,83111.67,44049.19,0.53,0.12,37588.66,2,0,1905,239,23,635
CC124577,52,M,1433847,Private Employee,Gold,518000.0,12,77999.87,131,617.15,11482.78,35401.76,11994.53,5904.55,571.76,8664.08,3980.4,305555.84,367360.25,275520.19,0.75,0.59,0.0,5,0,3107,0,53,586
CC124578,23,F,1796073,Private Employee,Gold,743000.0,87,93840.27,160,592.53,2776.56,46995.91,14636.09,4249.39,1209.88,22153.74,1818.7,499614.58,589787.34,471829.87,0.8,0.68,19008.65,4,1,3690,387,65,598
CC124579,19,F,5688530,Business Owner,Signature,4260000.0,77,316580.62,149,2175.33,59753.68,27351.79,44826.98,79604.77,37267.78,15423.64,52351.98,2658841.05,2906008.02,2324806.42,0.8,0.63,0.0,4,12,25663,3484,54,638
CC124580,27,M,1032216,Private Employee,Silver,309000.0,71,44888.11,46,991.4,5214.06,9589.95,3648.31,5739.54,4767.26,5146.74,10782.25,76593.89,113997.55,91198.04,0.8,0.25,0.0,2,0,1364,0,40,695
CC124581,21,M,2860598,Self-Employed,Platinum,1547000.0,26,151608.51,102,1462.59,11991.41,72495.96,17473.53,19789.1,16519.49,2711.73,10627.3,604880.3,712895.68,712895.68,1.0,0.38,0.0,5,2,9200,0,69,695
CC124582,26,M,1625774,Private Employee,Gold,610000.0,90,110186.43,156,703.14,39990.39,17099.52,12733.45,17252.02,16499.74,770.75,5840.56,211284.2,309678.93,126968.36,0.41,0.34,0.0,4,0,4491,0,51,561
CC124583,48,F,940255,Self-Employed,Silver,268000.0,51,37039.01,63,613.02,4849.52,7349.03,2736.91,7035.21,3555.52,1105.77,10407.05,131920.86,160153.46,158551.93,0.99,0.49,0.0,4,0,1116,200,20,656
CC124584,30,M,1094570,Private Employee,Gold,428000.0,19,73945.07,122,578.75,9553.88,9445.63,6184.93,12940.46,5870.13,13264.91,16685.13,67857.55,133093.6,25287.78,0.19,0.16,38919.51,2,3,2978,1321,61,570
CC124585,41,M,452676,Private Employee,Basic,79000.0,52,10540.21,29,371.86,1259.68,1122.49,2205.64,2774.82,1193.83,889.06,1094.68,14290.32,22723.42,14770.22,0.65,0.18,6701.43,0,0,210,48,6,650
CC124586,30,F,1600571,Private Employee,Gold,687000.0,37,93928.47,172,525.18,25297.83,15905.23,4722.98,13986.88,14861.72,776.51,18377.32,275512.53,353334.67,254400.96,0.72,0.41,0.0,4,0,3826,777,56,634
CC124587,24,F,1509200,Government Employee,Gold,632000.0,75,57188.17,79,747.01,5796.17,17505.08,6961.79,3624.66,8136.76,7194.71,7969.0,249412.29,298131.37,295150.06,0.99,0.39,15907.4,3,3,2260,0,39,697
CC124588,36,M,197769,Student,Basic,38000.0,59,10143.64,17,568.84,1618.88,1180.97,355.46,1433.15,1443.23,1567.6,2544.36,19170.12,27468.02,26643.98,0.97,0.52,0.0,0,1,206,30,7,659
CC124589,45,F,721249,Retired,Basic,138000.0,13,32626.13,78,399.81,4185.21,12827.38,6284.99,513.88,2384.22,5334.51,1095.94,60053.65,86950.18,84341.67,0.97,0.43,0.0,1,0,663,111,13,660
CC124590,33,F,1738726,Private Employee,Platinum,895000.0,12,100643.15,133,732.37,27937.3,19980.06,8392.19,5159.08,19778.95,3621.44,15774.14,583930.55,671265.32,308782.05,0.46,0.65,0.0,2,6,6093,0,49,529
CC124591,41,M,2714859,Business Owner,Gold,986000.0,59,167824.93,95,1758.07,34766.9,18352.64,7483.0,79707.32,5195.32,7169.6,15150.15,386024.5,551137.12,154318.39,0.28,0.39,0.0,2,0,6641,3189,60,550
CC124592,46,M,2345275,Self-Employed,Platinum,1373000.0,56,100056.77,73,1321.06,6790.43,22241.6,18609.41,4939.6,35064.81,9906.89,2504.02,632214.94,726488.49,682899.18,0.94,0.47,31768.79,5,7,6050,1318,57,666
CC124593,51,F,1077332,Private Employee,Silver,304000.0,43,35477.05,41,853.39,1895.72,11099.77,5478.83,8135.35,1378.58,3174.97,4313.83,111018.12,144946.62,88417.44,0.61,0.37,0.0,3,0,1068,0,36,620
CC124594,28,F,435751,Retired,Silver,127000.0,12,24961.08,60,430.35,5716.38,5605.96,1369.59,7319.04,329.65,2009.84,2610.61,45182.59,67674.62,41958.26,0.62,0.35,0.0,0,0,752,0,22,594
CC124595,37,M,713030,Private Employee,Basic,138000.0,21,30462.43,106,300.58,5403.45,7803.59,3610.28,1116.97,2098.71,8050.73,2378.69,23199.29,47650.97,24778.5,0.52,0.17,0.0,2,0,615,64,28,625
CC124596,28,F,561542,Private Employee,Basic,100000.0,52,12127.01,19,624.65,3698.03,1238.61,1864.3,1671.83,744.23,734.18,2175.83,73884.81,84420.3,83576.1,0.99,0.72,0.0,0,0,244,0,15,634
CC124597,39,M,529677,Retired,Silver,154000.0,50,19064.44,48,410.5,4275.11,3522.3,1740.69,773.18,5044.82,975.07,2733.28,19727.49,35358.03,22275.56,0.63,0.13,0.0,2,1,571,74,19,668
CC124598,33,F,722157,Government Employee,Silver,185000.0,7,41047.01,47,871.09,2252.02,15489.35,1922.78,2986.13,3232.73,6842.39,8321.62,57741.1,92798.82,88158.88,0.95,0.32,0.0,4,0,1252,0,27,692
CC124599,21,M,5226297,Business Owner,Signature,4097000.0,21,165265.12,164,1001.33,29334.89,68696.68,14103.33,17942.6,2264.15,7542.58,25380.89,1864923.74,1999316.09,1959329.77,0.98,0.45,0.0,4,11,13096,3669,62,699
CC124600,43,F,2193969,Self-Employed,Gold,837000.0,39,108489.74,148,705.79,11423.65,22955.06,20042.09,17915.15,6944.15,22045.46,7164.18,294850.81,391689.64,238930.68,0.61,0.36,0.0,6,0,4287,0,46,594
CC124601,28,M,380199,Student,Basic,70000.0,61,24029.74,54,452.1,507.39,7045.37,883.11,5061.93,404.35,7933.04,2194.56,28970.85,49846.47,44861.82,0.9,0.42,0.0,2,0,480,80,12,661
CC124602,25,M,2388373,Business Owner,Gold,890000.0,22,110189.5,119,947.5,6314.06,23076.68,17217.04,8762.82,25781.76,5733.87,23303.27,99984.64,209284.01,125570.41,0.6,0.11,81000.49,4,0,4391,897,59,641
CC124603,45,M,869552,Private Employee,Silver,224000.0,13,41115.16,71,554.16,7162.64,6537.66,1924.62,10877.35,2906.66,8429.83,3276.4,60526.03,92413.13,85020.08,0.92,0.27,0.0,5,0,1209,150,42,696
CC124604,48,M,1149279,Government Employee,Gold,463000.0,82,73560.95,109,643.57,2820.33,11066.28,24282.81,12343.93,2919.87,5325.92,14801.81,217540.93,271652.89,266219.83,0.98,0.47,0.0,4,0,2931,2357,65,695
CC124605,28,F,744707,Private Employee,Basic,129000.0,42,26161.08,63,409.07,3802.34,5583.46,3721.11,5958.03,2189.18,3014.89,1892.07,20306.49,39876.3,33496.09,0.84,0.16,0.0,1,0,513,162,21,698
CC124606,34,M,4272909,Business Owner,Platinum,2180000.0,86,295099.09,62,4545.68,32612.27,125390.88,2610.84,55560.76,10675.45,31632.65,36616.23,851655.01,1143392.87,971883.94,0.85,0.38,193550.3,5,8,17710,0,43,674
CC124607,31,F,495215,Private Employee,Silver,147000.0,18,23068.71,41,587.03,3905.01,3720.56,3317.39,1427.76,618.68,884.53,9194.78,97658.99,119882.85,113888.71,0.95,0.65,0.0,2,0,692,347,16,607
CC124608,25,F,694942,Private Employee,Basic,130000.0,92,19004.19,26,752.15,1180.01,9297.98,834.76,1560.53,261.23,3325.58,2544.08,32477.18,48484.1,8242.3,0.17,0.25,0.0,1,0,383,0,13,541
CC124609,66,M,1364156,Private Employee,Gold,525000.0,46,63057.54,156,403.88,4858.81,8115.06,6553.65,7992.21,725.14,8118.09,26694.58,194034.82,242571.12,77622.76,0.32,0.36,41287.34,3,0,2525,0,33,536
CC124610,39,F,560452,Government Employee,Basic,100000.0,44,15542.76,33,473.1,722.07,5801.36,935.36,3800.67,1400.57,1917.3,965.44,10894.42,21874.27,3937.37,0.18,0.11,14326.37,1,0,310,126,18,568
CC124611,34,M,1561365,Private Employee,Platinum,895000.0,19,104127.23,78,1281.13,16633.52,17801.16,39400.9,6303.76,5635.63,9446.71,8905.54,373601.78,476416.57,466888.24,0.98,0.42,0.0,5,5,6198,4778,45,656
CC124612,42,F,1604537,Government Employee,Gold,679000.0,98,59550.02,89,693.53,10249.12,22829.48,3807.09,1723.88,7419.03,7100.41,6421.02,265696.13,319780.89,214253.2,0.67,0.38,0.0,4,0,2335,732,38,607
CC124613,42,M,783847,Private Employee,Silver,226000.0,36,35804.73,56,665.7,9205.15,5085.37,6088.96,6994.91,2807.23,1984.18,3638.94,40164.93,71363.89,69936.61,0.98,0.18,0.0,1,1,1093,0,22,722
CC124614,41,M,1565521,Government Employee,Gold,618000.0,42,60753.84,163,387.08,24455.41,11873.2,821.34,5632.33,9093.53,5674.21,3203.82,156889.37,213592.65,87572.99,0.41,0.26,63553.52,2,0,2457,0,26,597
CC124615,38,M,1018019,Private Employee,Gold,395000.0,36,62638.07,126,475.87,14905.94,28807.08,6173.07,2837.25,2195.03,6186.81,1532.9,340384.78,400803.16,372746.94,0.93,0.87,0.0,3,0,2516,766,31,568
CC124616,24,M,2896677,Self-Employed,Platinum,1662000.0,98,111305.66,143,757.43,6477.82,35638.47,22085.3,13327.63,11814.8,8817.54,13144.1,268019.48,364174.67,360532.92,0.99,0.16,154373.25,4,1,6744,0,51,744
CC124617,18,F,1011747,Government Employee,Gold,396000.0,11,52666.36,98,527.8,4204.05,12601.18,11005.8,1854.4,2031.43,790.04,20179.47,176261.72,221059.03,218848.44,0.99,0.45,0.0,5,0,2145,0,30,663
CC124618,30,F,334087,Private Employee,Basic,57000.0,55,13503.37,21,613.63,4392.72,1934.61,517.38,2036.23,380.04,421.73,3820.67,25192.13,37729.06,4150.2,0.11,0.43,0.0,0,0,274,0,11,477
CC124619,31,M,536133,Government Employee,Silver,140000.0,30,32760.46,77,432.96,8602.29,7164.67,3567.2,2823.93,1495.12,7704.97,1402.27,59621.55,84464.47,81085.89,0.96,0.43,0.0,1,0,974,541,27,637
CC124620,21,F,7393414,Business Owner,Signature,5887000.0,78,365438.58,174,2084.34,62156.13,105069.82,4685.86,44853.77,21534.89,114641.46,12496.65,2764991.77,3086556.06,2438379.29,0.79,0.48,451246.26,4,12,29065,6073,62,656
CC124621,47,M,6377320,Business Owner,Signature,5151000.0,41,267941.6,156,1798.62,39380.87,84436.95,27726.99,7761.43,41989.75,17048.8,49596.8,1024899.73,1256986.42,1219276.83,0.97,0.2,0.0,5,14,21031,3527,39,736
CC124622,32,F,977941,Government Employee,Gold,422000.0,19,28222.96,49,547.42,4883.48,5655.56,2150.7,1550.32,1498.43,2412.82,10071.64,328346.11,353880.91,162785.22,0.46,0.79,0.0,0,0,1133,338,14,498
CC124623,52,M,1002302,Self-Employed,Silver,290000.0,18,50896.43,58,862.12,5370.37,4823.49,16418.17,3049.58,5350.42,6025.57,9858.83,43068.82,92775.5,83497.95,0.9,0.15,0.0,2,0,1522,521,44,713
CC124624,20,M,873410,Retired,Silver,222000.0,139,38495.28,66,571.32,2956.95,8651.65,5291.21,6286.74,2198.06,6128.79,6981.87,146155.74,174164.18,155006.12,0.89,0.67,0.0,3,0,1172,692,38,629
CC124625,24,M,1521587,Private Employee,Platinum,779000.0,35,84523.84,121,731.69,8124.14,33958.28,8220.37,18176.44,8157.25,2100.73,5786.63,317620.25,393821.24,338686.27,0.86,0.4,0.0,5,5,4998,0,58,663
CC124626,29,F,5888295,Business Owner,Signature,4024000.0,50,280420.7,154,1752.62,47846.4,47096.98,55896.65,30887.03,36787.25,54549.05,7357.35,1076226.72,1290661.22,1277754.61,0.99,0.26,0.0,5,2,22240,0,57,708
CC124627,31,F,858268,Government Employee,Silver,225000.0,124,32134.85,56,567.42,2180.86,10004.3,5461.18,2172.47,3869.65,935.3,7511.1,34619.4,64312.43,58524.31,0.91,0.15,0.0,0,0,958,0,10,732
CC124628,70,F,2454300,Self-Employed,Gold,974000.0,120,78179.01,171,443.56,18674.89,24885.62,5508.78,3675.88,2136.85,21450.82,1846.16,676546.73,733337.86,660004.07,0.9,0.69,0.0,4,1,3149,894,43,612
CC124629,22,F,499277,Private Employee,Basic,96000.0,56,20101.06,53,362.47,2087.92,5141.74,983.65,4410.39,1339.64,2624.89,3512.82,68475.22,82805.54,45543.05,0.55,0.72,0.0,1,0,398,154,26,532
CC124630,32,M,1197815,Private Employee,Gold,499000.0,151,39707.0,48,838.54,2214.0,17607.04,8693.07,4913.73,691.47,604.76,4982.93,60433.87,92097.79,72757.25,0.79,0.12,75163.95,2,1,1569,0,29,681
CC124631,63,M,289902,Student,Basic,47000.0,28,13243.52,16,863.5,1633.74,3994.93,547.55,2475.05,480.57,1553.66,2558.02,26144.58,37598.67,36470.71,0.97,0.57,5948.71,0,1,267,0,3,666
CC124632,28,M,5439239,Business Owner,Platinum,2872000.0,40,318796.62,133,2304.67,34714.11,60535.81,36232.46,77791.22,1060.39,3029.89,105432.74,2766696.53,3046454.55,2741809.1,0.9,0.95,0.0,2,3,18836,8819,70,551
CC124633,21,F,639769,Retired,Silver,181000.0,34,28026.82,44,661.96,3848.43,12438.52,979.46,2358.76,3580.52,94.39,4726.74,30106.52,49914.54,48916.25,0.98,0.17,0.0,3,0,827,289,11,726
CC124634,31,F,1621775,Private Employee,Gold,642000.0,16,111979.15,134,850.75,4732.3,25349.22,22297.72,7950.57,17103.76,22771.3,11774.28,229745.77,330949.45,284616.53,0.86,0.35,0.0,5,0,4537,2392,51,682
CC124635,31,M,1600339,Private Employee,Gold,582000.0,33,74346.68,76,984.61,6253.65,11323.3,24640.82,3867.37,5733.3,1352.91,21175.33,155176.87,208993.92,202724.1,0.97,0.26,0.0,3,1,3018,0,67,716
CC124636,32,M,2105199,Self-Employed,Gold,800000.0,75,101198.86,164,588.45,4233.0,9354.83,32492.27,15096.32,8536.14,18708.17,12778.13,271228.79,346267.19,294327.11,0.85,0.34,0.0,5,0,4031,608,65,664
CC124637,31,M,1679919,Private Employee,Platinum,843000.0,28,94663.26,136,666.41,17803.89,36633.0,6443.89,21007.16,4967.49,2462.3,5345.52,166074.4,233562.16,231226.54,0.99,0.2,0.0,5,7,5664,0,36,720
CC124638,51,M,6229777,Business Owner,Signature,4444000.0,45,380769.86,130,2982.86,44464.39,90224.12,46856.38,82946.35,4394.74,43631.78,68252.1,1640531.67,1992818.36,1913105.63,0.96,0.36,0.0,2,9,29944,0,60,738
CC124639,50,F,931400,Self-Employed,Silver,264000.0,46,47054.95,48,943.16,2414.29,15467.04,5136.32,4618.19,835.75,5772.55,12810.81,153174.0,194031.67,188210.72,0.97,0.57,0.0,2,0,1413,937,39,642
CC124640,24,F,473911,Retired,Silver,132000.0,74,23675.85,46,531.63,4574.87,2676.5,5666.06,5440.86,808.52,1148.44,3360.59,97084.89,119284.46,22664.05,0.19,0.72,0.0,1,0,720,0,11,465
CC124641,23,M,313045,Private Employee,Basic,53000.0,74,9539.46,30,319.61,1069.06,1681.47,444.86,100.66,1567.75,2520.08,2155.57,26709.86,34082.17,32037.24,0.94,0.5,0.0,0,0,191,0,13,665
CC124642,34,F,1958157,Government Employee,Gold,822000.0,135,131212.03,113,1118.44,34435.41,28531.47,15105.14,22432.33,6960.03,11956.63,11791.02,355657.01,479056.74,368873.69,0.77,0.43,0.0,4,1,5300,2332,45,617
CC124643,37,M,1618377,Private Employee,Gold,661000.0,156,62486.54,90,716.74,11897.3,10909.54,7950.19,10219.36,1537.67,6269.15,13703.33,254680.58,312509.82,309384.72,0.99,0.38,0.0,4,2,2451,0,31,712
CC124644,28,M,890833,Retired,Gold,382000.0,19,51952.73,105,514.1,6618.09,11165.3,8486.98,7005.39,4867.95,5951.03,7857.98,115392.22,154862.69,126987.41,0.82,0.3,0.0,2,0,2101,1642,41,657
CC124645,54,M,678905,Private Employee,Silver,176000.0,44,15612.02,41,393.43,1044.68,2203.37,7655.61,360.84,130.38,1932.66,2284.48,32577.48,46993.14,43703.62,0.93,0.19,0.0,2,0,464,0,11,706
CC124646,38,F,1795798,Private Employee,Platinum,989000.0,44,78058.77,128,620.51,15259.0,14257.15,1018.48,3157.35,4622.51,11004.06,28740.21,187445.26,244611.68,242165.56,0.99,0.19,0.0,2,5,4593,0,35,728
CC124647,18,F,1566847,Business Owner,Platinum,843000.0,31,112116.18,82,1309.19,6023.66,30114.29,9830.36,13443.0,11959.0,4605.34,36140.52,328423.98,408089.87,334633.69,0.82,0.4,55204.44,3,4,6789,4727,51,681
CC124648,40,F,1524611,Self-Employed,Gold,550000.0,56,42727.51,77,549.58,4813.04,6844.89,1525.15,5027.87,981.81,17068.95,6465.81,325976.89,357725.74,64390.63,0.18,0.61,74706.03,3,0,1694,1229,39,444
CC124649,21,F,1293477,Self-Employed,Gold,493000.0,39,33374.99,104,305.25,6628.05,6446.77,3839.27,2616.82,354.9,9857.02,3632.16,476582.12,500423.9,485411.18,0.97,0.94,33084.36,0,1,1331,219,26,587
CC124650,34,M,1169167,Retired,Gold,437000.0,3,43106.63,93,465.22,3830.87,11008.68,14331.04,6189.82,1239.96,3215.19,3291.07,140050.08,182970.22,151865.28,0.83,0.33,51329.05,3,0,1715,727,27,649
